system:index,B11,B12,B2,B3,B4,B8,label,.geo
176,1866.0,1252.0,403.0,702.0,554.5,3884.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.22839666098738834,48.04670738148205]}"
177,1866.0,1252.0,332.0,547.0,363.0,2930.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2751988872900154,48.04904300122076]}"
178,1866.0,1252.0,428.0,701.0,542.0,3292.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2842718716596226,48.07805858489782]}"
179,1866.0,1252.0,352.0,662.0,479.0,4168.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2717852892103612,48.02137489046988]}"
180,1866.0,1252.0,399.0,788.0,475.0,5060.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11619708200086011,48.05092946331741]}"
181,1866.0,1252.0,343.5,499.5,499.0,2473.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2842718716596226,48.00215094338972]}"
182,1866.0,1252.0,239.0,336.0,350.0,1663.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.33349954922937236,48.006013699111435]}"
183,1866.0,1252.0,377.5,649.0,524.5,2833.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.13434305074007444,48.075902628215935]}"
184,1866.0,1252.0,590.5,674.5,702.5,1336.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1321870940581876,48.0418564789478]}"
185,1866.0,1252.0,353.5,536.0,525.0,2227.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31229930852415166,48.05883463781766]}"
186,1866.0,1252.0,547.0,779.0,942.0,3068.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2619038210850465,48.07302801930675]}"
187,1866.0,1252.0,303.5,504.0,371.5,2651.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.32379774416088153,48.05407356681183]}"
188,1866.0,1252.0,196.5,312.0,234.0,1910.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.23603234090240427,48.011223927759325]}"
189,1866.0,1252.0,301.5,477.0,339.5,2791.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3057416069500791,48.02766309745871]}"
190,1866.0,1252.0,280.0,491.0,322.0,3160.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31885701009822415,48.023171521038115]}"
191,1866.0,1252.0,280.0,540.0,586.0,2208.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.13919395327431985,48.01562567265151]}"
192,1866.0,1252.0,286.5,467.5,392.5,2894.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2119574912880011,48.02954955955536]}"
193,1866.0,1252.0,368.0,649.0,617.0,2846.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.30142969358630545,48.02784276051554]}"
194,1866.0,1252.0,340.0,591.5,465.5,2980.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17144347197421067,48.02838174968601]}"
195,1866.0,1252.0,245.5,407.0,332.5,2223.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1320074310013637,48.08461628647189]}"
196,1866.0,1252.0,377.0,736.0,400.0,4472.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3088857104444975,48.035568271958965]}"
197,1866.0,1252.0,403.0,717.0,509.0,3134.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.25947836981792377,48.033681809862316]}"
198,1866.0,1252.0,368.5,520.5,414.5,2097.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19426068019084652,48.00062380740672]}"
199,1866.0,1252.0,307.0,437.0,433.0,2318.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.21599991006653893,48.08174167756271]}"
200,1866.0,1252.0,335.5,630.5,458.5,3898.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.10389016260842265,48.0854247702276]}"
201,1866.0,1252.0,392.0,738.0,532.0,3881.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2560647717382696,48.08030437310812]}"
202,1866.0,1252.0,327.0,550.0,390.0,2678.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1454821602631565,48.059643121573366]}"
203,1866.0,1252.0,372.0,742.0,473.0,4156.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.12356326733064019,48.005564541469376]}"
204,1866.0,1252.0,739.0,922.0,945.0,2217.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15644160672941468,48.01966809143005]}"
205,1866.0,1252.0,467.0,871.0,699.0,3883.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.24600364055613097,48.058475311704015]}"
206,1866.0,1252.0,387.0,772.0,477.0,4188.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.24510532527201143,48.04643788689681]}"
207,1866.0,1252.0,413.0,742.5,584.5,4203.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3035856502681923,48.061619415198436]}"
208,1866.0,1252.0,391.0,706.0,529.0,3812.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31391627603556677,48.02478848854953]}"
209,1866.0,1252.0,253.0,538.5,260.0,4882.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16695189555361306,48.02945972802696]}"
210,1866.0,1252.0,363.0,647.5,413.0,4478.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.08475604705667686,48.03862254392497]}"
211,1866.0,1252.0,324.0,656.0,542.0,3466.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.25166302684608394,48.008169655793324]}"
212,1866.0,1252.0,308.0,622.5,408.5,4263.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2550766249257381,48.07248903013628]}"
213,1866.0,1252.0,1127.0,1441.0,1448.0,3097.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17144347197421067,48.06718896995997]}"
214,1866.0,1252.0,188.5,389.0,187.5,2883.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.08646284609650394,48.03404113597596]}"
215,1866.0,1252.0,383.0,750.0,673.0,3526.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.22327626386790705,48.07644161738641]}"
216,1866.0,1252.0,340.5,629.0,431.5,3988.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2592987067610999,48.07410599764769]}"
217,1866.0,1252.0,354.0,712.0,393.0,4305.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.09077475946027765,48.014817188895805]}"
218,1866.0,1252.0,377.0,700.0,435.0,4348.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.07056266556758842,48.0432937834024]}"
219,1866.0,1252.0,373.0,706.0,458.0,4256.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.24429684151630388,48.02739360287348]}"
220,1866.0,1252.0,442.0,734.5,581.0,3219.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11610725047244815,48.019129102259576]}"
221,1866.0,1252.0,401.0,617.0,604.0,2718.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.22327626386790705,48.0478751913514]}"
222,1866.0,1252.0,940.0,1310.0,1194.0,2805.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17117397738897483,48.04544974008428]}"
223,1866.0,1252.0,412.5,746.0,485.5,4780.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.33008595114971817,48.03565810348738]}"
224,1866.0,1252.0,568.5,844.5,877.0,2822.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.18410971748029592,48.0155358411231]}"
225,1866.0,1252.0,296.0,579.0,392.0,4483.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11269365239279397,48.068985600528215]}"
226,1866.0,1252.0,451.0,659.0,604.0,2944.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2040523167877493,48.08102302533541]}"
227,1866.0,1252.0,429.5,794.0,617.0,3594.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2115981651743533,48.076531448914814]}"
228,1866.0,1252.0,659.0,915.0,993.0,2590.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2169880568790704,48.00754083509444]}"
229,1866.0,1252.0,348.5,716.5,405.5,5112.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2269593565327971,48.02523764619159]}"
230,1866.0,1252.0,412.0,692.0,613.0,2709.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.13613968130831347,48.04266496270351]}"
231,1866.0,1252.0,505.0,714.0,684.0,3054.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.27942096912537717,48.07410599764769]}"
232,1866.0,1252.0,304.0,549.0,357.0,3205.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.07801868242578044,48.007001845923966]}"
233,1866.0,1252.0,679.0,839.0,853.0,2207.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17449774394021705,48.06000244768702]}"
234,1866.0,1252.0,440.0,682.5,670.0,2530.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3202044830244034,48.01364937902645]}"
235,1866.0,1252.0,355.0,716.0,464.0,3774.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.09023577028980594,48.000533975878305]}"
236,1866.0,1252.0,402.5,653.0,538.5,3314.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.07649154644277725,48.04958199039123]}"
237,1866.0,1252.0,375.0,758.0,491.0,4361.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.27546838187525124,48.06503301327809]}"
238,1866.0,1252.0,385.0,778.0,556.0,4132.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.08520520469873662,48.068266948300916]}"
239,1866.0,1252.0,727.0,1132.0,1250.0,2990.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2876854697392768,48.03907170156703]}"
240,1866.0,1252.0,350.0,601.0,495.0,3618.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19641663687273336,48.04266496270351]}"
241,1866.0,1252.0,327.0,548.5,463.0,2823.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2207609810723724,48.05021081109012]}"
242,1866.0,1252.0,390.0,715.5,488.0,4247.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.10460881483571828,48.07886706865353]}"
243,1866.0,1252.0,367.0,731.0,463.0,4229.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.10658510846078123,48.08506544411395]}"
244,1866.0,1252.0,341.0,694.0,451.0,4308.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.18815213625883379,48.08856887372202]}"
245,1866.0,1252.0,313.0,687.0,372.5,4556.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3230790919335859,48.085873927869656]}"
246,1866.0,1252.0,439.0,716.0,644.5,2835.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2932550245008178,48.04616839231158]}"
247,1866.0,1252.0,417.5,807.5,498.5,4847.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.30897554197290944,48.02811225510077]}"
248,1866.0,1252.0,378.0,636.0,509.0,3421.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.25786140230650867,48.0388022069818]}"
249,1866.0,1252.0,371.0,673.0,455.0,4207.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.28678715445515723,48.05649901807895]}"
250,1866.0,1252.0,260.0,430.0,315.0,2591.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.27421074047748395,48.05057013720376]}"
251,1866.0,1252.0,366.5,688.0,444.5,4326.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.10469864636413023,48.00331875325907]}"
252,1866.0,1252.0,391.0,682.5,500.0,4218.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.10712409763125294,48.00942729719109]}"
253,1866.0,1252.0,358.0,672.0,412.5,3150.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.09158324321598521,48.03466995667485]}"
254,1866.0,1252.0,536.0,903.0,831.0,4034.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2219287909417278,48.04113782672051]}"
255,1866.0,1252.0,450.0,752.0,699.5,3712.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.18554702193488717,48.08865870525043]}"
256,1866.0,1252.0,403.0,708.0,584.0,4104.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.27573787646048714,48.044371761743335]}"
257,1866.0,1252.0,389.0,697.5,548.5,3558.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3001720521885381,48.0530854199993]}"
258,1866.0,1252.0,311.0,686.0,348.0,5596.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.148266937643927,48.00304925867384]}"
259,1866.0,1252.0,488.0,720.0,636.0,3042.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1515008726667573,48.02945972802696]}"
260,1866.0,1252.0,393.0,708.0,585.0,3475.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2960398018815883,48.01733247169134]}"
261,1866.0,1252.0,426.0,694.0,574.0,3308.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.06598125761857886,48.01445786278216]}"
262,1866.0,1252.0,325.0,631.0,340.0,4448.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3174197056436329,48.039610690737504]}"
263,1866.0,1252.0,352.0,550.0,575.0,2675.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11529876671674058,48.059912616158606]}"
264,1866.0,1252.0,364.5,620.0,506.0,3184.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3244265648597652,48.05542103973801]}"
265,1866.0,1252.0,332.0,688.0,420.0,4912.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3008907044158337,48.04365310951604]}"
266,1866.0,1252.0,496.0,780.5,779.0,3184.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3151739174333341,48.06548217092015]}"
267,1866.0,1252.0,405.0,712.5,601.5,3728.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.23944593898205846,48.008349318850144]}"
268,1866.0,1252.0,355.0,681.0,416.0,4896.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.27340225672177637,48.06188890978367]}"
269,1866.0,1252.0,349.0,681.0,446.0,4351.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15742975354194613,48.06629065467585]}"
270,1866.0,1252.0,449.5,755.5,758.5,3660.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.08412722635779318,48.023171521038115]}"
271,1866.0,1252.0,419.0,734.0,514.0,4257.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.21537108936765528,48.052546430828826]}"
272,1866.0,1252.0,302.0,610.0,336.0,4048.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1430567089960338,48.055331208209594]}"
273,1866.0,1252.0,376.0,716.0,487.0,4344.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.27079714239782976,48.030088548725836]}"
274,1866.0,1252.0,573.0,837.5,782.5,3353.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19363185949196285,48.07644161738641]}"
275,1866.0,1252.0,324.5,657.5,426.5,4490.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.21770670910636603,48.05506171362436]}"
276,1866.0,1252.0,491.0,890.0,682.0,4568.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.30304666109772055,48.03484961973167]}"
277,1866.0,1252.0,410.0,744.0,575.0,3742.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.27726501244349033,48.01724264016293]}"
278,1866.0,1252.0,368.0,738.0,467.5,4703.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.19470983783290627,48.023890173265414]}"
279,1866.0,1252.0,313.0,682.0,356.5,4823.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17126380891738677,48.05425322986865]}"
280,1866.0,1252.0,500.0,818.0,621.0,4687.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2442070099878919,48.043383614930804]}"
281,1866.0,1252.0,981.0,1390.0,1460.0,3369.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15680093284306248,48.06170924672684]}"
282,1866.0,1252.0,325.0,539.0,550.0,2464.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3086162158592616,48.01275106374233]}"
283,1866.0,1252.0,290.0,501.0,352.5,2738.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.30628059612055086,48.05245659930041]}"
284,1866.0,1252.0,469.5,738.5,610.5,3166.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.13227692558659954,48.065841497033794]}"
285,1866.0,1252.0,314.0,624.0,381.0,4463.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11098685335296687,48.049851484976465]}"
286,1866.0,1252.0,398.0,798.0,539.5,4125.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.20126753940697878,48.06548217092015]}"
287,1866.0,1252.0,313.5,633.0,418.5,4196.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2548969618689142,48.07248903013628]}"
288,1866.0,1252.0,467.5,776.0,761.0,3092.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17153330350262264,48.0666499807895]}"
289,1866.0,1252.0,354.0,639.0,428.0,3508.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.10523763553460194,48.08174167756271]}"
290,1866.0,1252.0,448.5,732.5,673.5,4030.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.294782160483821,48.060361773800665]}"
291,1866.0,1252.0,435.0,689.0,579.0,3454.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3264926900132401,48.00062380740672]}"
292,1866.0,1252.0,471.0,748.0,744.0,3841.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.22318643233949512,48.03520894584532]}"
293,1866.0,1252.0,499.0,771.5,807.0,3327.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29594997035317633,48.049851484976465]}"
294,1866.0,1252.0,409.0,779.0,612.0,3912.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.13191759947295173,48.07536363904546]}"
295,1866.0,1252.0,350.5,734.0,399.5,5049.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.18518769582123937,48.049222664277586]}"
296,1866.0,1252.0,401.0,671.0,584.0,3260.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2782531592560218,48.027213939816654]}"
297,1866.0,1252.0,547.0,765.0,692.0,2613.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3318825817179572,48.05353457764136]}"
298,1866.0,1252.0,293.0,616.0,347.0,4248.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.26549708222152457,48.047515865237756]}"
299,1866.0,1252.0,297.0,673.0,356.0,4829.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.08394756330096928,48.075633133630696]}"
300,1866.0,1252.0,623.0,805.0,758.0,2608.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31391627603556677,48.00035431282148]}"
301,1866.0,1252.0,643.0,693.0,646.0,1726.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3149044228480983,48.07859757406829]}"
302,1866.0,1252.0,360.0,700.5,458.0,4093.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1490754213996346,48.05021081109012]}"
303,1866.0,1252.0,470.0,766.0,702.5,3079.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1603043624511286,48.0823704982616]}"
304,1866.0,1252.0,354.5,567.0,538.0,3277.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15877722646812542,48.00736117203761]}"
305,1866.0,1252.0,294.0,613.5,360.5,4593.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.14036176314367524,48.08524510717078]}"
306,1866.0,1252.0,356.5,632.5,451.5,3457.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.09355953684104816,48.02478848854953]}"
307,1866.0,1252.0,413.0,686.0,587.0,3464.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.277893833142374,48.03404113597596]}"
308,1866.0,1252.0,304.5,678.0,363.0,4854.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11413095684738521,48.00843915037856]}"
309,1866.0,1252.0,471.0,803.0,608.0,3726.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.28247524109138356,48.03826321781133]}"
310,1866.0,1252.0,390.0,760.0,526.0,4893.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.09454768365357964,48.042485299646685]}"
311,1866.0,1252.0,320.0,602.0,384.0,4152.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.25310033130067516,48.0117629169298]}"
312,1866.0,1252.0,957.0,1082.0,1152.0,1677.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.33466735909872775,48.030088548725836]}"
313,1866.0,1252.0,360.5,730.5,382.0,4996.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3296367935076584,48.035837766544205]}"
314,1866.0,1252.0,346.0,717.0,428.0,4528.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.15078222043946168,48.054882050567535]}"
315,1866.0,1252.0,338.5,698.0,357.5,5236.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1954284900602019,48.07069239956804]}"
316,1866.0,1252.0,783.0,1042.0,1146.0,3186.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.32730117376894763,48.018140955447045]}"
317,1866.0,1252.0,349.5,717.5,461.0,4322.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.17862999424716686,48.0575769964199]}"
318,1866.0,1252.0,401.0,631.0,624.0,2941.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.22201862247013973,48.04778535982299]}"
319,1866.0,1252.0,426.0,784.0,659.0,3542.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2380086345274672,48.00260010103178]}"
320,1866.0,1252.0,366.0,753.5,500.0,4045.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11431061990420911,48.034580125146434]}"
321,1866.0,1252.0,414.0,779.0,607.0,3978.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29577030729635245,48.0575769964199]}"
322,1866.0,1252.0,386.0,741.0,452.0,4807.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2438476838742441,48.04688704453887]}"
323,1866.0,1252.0,323.5,507.5,388.0,3273.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.21896435050413335,48.05470238751071]}"
324,1866.0,1252.0,642.0,914.0,990.0,2476.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2357628463171684,48.001971280332896]}"
325,1866.0,1252.0,252.0,422.0,226.0,2396.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.16892818917867602,48.002420437974955]}"
326,1866.0,1252.0,455.0,714.0,783.0,2821.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.304124639438664,48.06018211074384]}"
327,1866.0,1252.0,425.0,777.0,497.0,692.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.10173420592653581,48.05164811554471]}"
328,1866.0,1252.0,307.5,609.5,333.0,4404.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.06535243691969518,48.04814468593664]}"
329,1866.0,1252.0,415.0,742.0,590.0,4028.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.20207602316268636,48.041047995192095]}"
330,1866.0,1252.0,386.0,632.0,503.0,3460.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.27034798475577,48.02065623824258]}"
331,1866.0,1252.0,385.0,727.0,523.0,3716.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.11592758741562424,48.086592580096955]}"
332,1866.0,1252.0,425.5,652.0,574.5,2842.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3209231352516991,48.055331208209594]}"
333,1866.0,1252.0,411.5,734.5,597.0,4132.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.24303920011853652,48.00080347046354]}"
334,1866.0,1252.0,341.0,683.0,399.0,4416.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.14296687746762185,48.02209354269717]}"
335,1866.0,1252.0,559.5,708.5,654.0,2414.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.22336609539631902,48.01715280863451]}"
336,1866.0,1252.0,558.5,906.5,789.0,3562.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2404340857945899,48.014817188895805]}"
337,1866.0,1252.0,480.0,792.0,693.0,3627.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.32074347219487515,48.03296315763502]}"
338,1866.0,1252.0,434.5,896.5,588.5,4701.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.1304802950183605,48.051288789431055]}"
339,1866.0,1252.0,348.0,677.0,494.0,3764.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.10640544540395731,48.0320648423509]}"
340,1866.0,1252.0,758.0,1122.0,993.0,3786.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.24357818928900826,48.01472735736739]}"
341,1866.0,1252.0,326.0,610.0,314.0,4340.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3069992483478465,48.03754456558403]}"
342,1866.0,1252.0,404.0,706.0,535.0,3582.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.30906537350132135,48.0140087051401]}"
343,1866.0,1252.0,402.0,745.0,489.0,4756.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.24546465138565923,48.04805485440823]}"
344,1866.0,1252.0,344.5,599.5,355.0,4136.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.29891441079077075,48.03233433693614]}"
345,1866.0,1252.0,356.5,606.5,501.0,2949.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.3329605600589006,48.04571923466952]}"
346,1866.0,1252.0,426.0,795.5,647.5,3808.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.2868769859835692,48.052366767772]}"
347,1866.0,1252.0,325.0,598.0,352.0,3796.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.12742602305235412,48.08389763424459]}"
348,1866.0,1252.0,295.0,557.0,430.0,3496.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.30789756363196596,48.08650274856854]}"
349,1866.0,1252.0,379.0,672.0,618.0,3378.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.26944966947165044,48.00358824784431]}"
350,1866.0,1252.0,363.0,584.5,582.5,2951.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.31616206424586557,48.01616466182198]}"
351,1866.0,1252.0,321.5,695.5,530.0,3765.5,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.12095815300669356,48.02038674365735]}"
